input:a:0,input:a:1,input:b:0,input:b:1,input:function2_input:0,output:c:0,output:c:1,output:d:0,output:d:1,output:d:2,output:d:3,output:function2_output:0
26.18179113182086,-0.8670670229201747,-0.12954206263548712,0.0004847094984634648,26.453234832395534,26.052249069185372,0.13341768657828879,26.18179113182086,-0.12954206263548712,-0.8670670229201747,0.0004847094984634648,52.90646966479107
10.321405023067229,-38.5764219278377,-0.17059190550867342,-0.054535888562208645,66.46921282329885,10.150813117558554,-37.630957816399906,10.321405023067229,-0.17059190550867342,-38.5764219278377,-0.054535888562208645,132.9384256465977
44.38013327732473,48.18223509620631,-0.3756708906503943,0.04808258375719077,55.18345252601863,44.004462386674334,49.230317679963505,44.38013327732473,-0.3756708906503943,48.18223509620631,0.04808258375719077,110.36690505203725
-19.98204492464144,-47.66987213683495,-0.1433728009500982,-0.39511346240308065,55.141337972484706,-20.125417725591536,-47.06498559923803,-19.98204492464144,-0.1433728009500982,-47.66987213683495,-0.39511346240308065,110.28267594496941
43.11699105264306,-45.07376128563807,0.05377504654632825,-0.3048177583557049,27.992157106619363,43.170766099189386,-44.378579043993774,43.11699105264306,0.05377504654632825,-45.07376128563807,-0.3048177583557049,55.984314213238726
44.60341861354948,6.574582908284086,-0.31170241983872493,-0.35160260322080894,10.836933141217575,44.291716193710755,7.222980305063277,44.60341861354948,-0.31170241983872493,6.574582908284086,-0.35160260322080894,21.67386628243515
-11.609423822292811,11.320843786737257,-0.109027304438236,-0.07531109759781551,95.51227690497697,-11.718451126731047,12.245532689139441,-11.609423822292811,-0.109027304438236,11.320843786737257,-0.07531109759781551,191.02455380995394
18.743175317498057,28.806174075850535,0.06008893887933786,0.08121670435699013,57.92725175027941,18.803264256377396,29.887390780207525,18.743175317498057,0.06008893887933786,28.806174075850535,0.08121670435699013,115.85450350055882
-29.94511328230438,10.552062679863653,-0.2484660338368198,-0.3079338660330492,94.6240806065468,-30.1935793161412,11.244128813830603,-29.94511328230438,-0.2484660338368198,10.552062679863653,-0.3079338660330492,189.2481612130936
-25.134560013279874,-8.169003570430235,-0.21173700897904635,-0.09815648165045493,24.849188543513435,-25.34629702225892,-7.267160052080689,-25.134560013279874,-0.21173700897904635,-8.169003570430235,-0.09815648165045493,49.69837708702687
-38.0394158595482,-18.81633260883384,0.06984296164197723,-0.22069642515900223,4.353073780672368,-37.969572897906225,-18.03702903399284,-38.0394158595482,0.06984296164197723,-18.81633260883384,-0.22069642515900223,8.706147561344736
19.612298333727324,-49.62864266992738,-0.4732713798776306,0.04130372413698047,60.12568880692009,19.139026953849694,-48.5873389457904,19.612298333727324,-0.4732713798776306,-49.62864266992738,0.04130372413698047,120.25137761384018
35.98153157389429,-36.58338294719849,-0.3424676465690866,-0.4456891938061445,72.03044835079231,35.6390639273252,-36.02907214100463,35.98153157389429,-0.3424676465690866,-36.58338294719849,-0.4456891938061445,144.06089670158462
15.197469951567015,28.033596627590796,-0.184019474833423,-0.033713853184763665,78.16932814594433,15.013450476733592,28.999882774406032,15.197469951567015,-0.184019474833423,28.033596627590796,-0.033713853184763665,156.33865629188867
5.5645025660603125,-2.898232915918584,-0.025452735623160416,-0.2553405504659352,40.125117843853374,5.539049830437152,-2.153573466384519,5.5645025660603125,-0.025452735623160416,-2.898232915918584,-0.2553405504659352,80.25023568770675
9.906064670102133,-14.755444520923866,-0.0007803382047274487,-0.4122364775600998,55.88389812156602,9.905284331897406,-14.167680998483966,9.906064670102133,-0.0007803382047274487,-14.755444520923866,-0.4122364775600998,111.76779624313204
-7.631791439640047,-2.7799698285610006,0.07476113503358006,-0.3495404761974428,74.09297438411217,-7.557030304606466,-2.129510304758443,-7.631791439640047,0.07476113503358006,-2.7799698285610006,-0.3495404761974428,148.18594876822434
20.888100879890317,-10.249141396513991,-0.489471432196139,-0.2955107022302015,75.29774189340014,20.398629447694177,-9.544652098744193,20.888100879890317,-0.489471432196139,-10.249141396513991,-0.2955107022302015,150.5954837868003
-38.540776282103025,7.10589464850311,-0.24383667552661908,-0.015825071777255895,29.471484919250923,-38.78461295762964,8.090069576725854,-38.540776282103025,-0.24383667552661908,7.10589464850311,-0.015825071777255895,58.942969838501845
28.189269913663964,2.6579991184750327,-0.20241758404187477,-0.46806158830364586,40.29320457690497,27.98685232962209,3.189937530171387,28.189269913663964,-0.20241758404187477,2.6579991184750327,-0.46806158830364586,80.58640915380994
-3.5622379852139474,38.99807341437402,-0.14236819811202772,-0.2660101535347553,96.75166538487187,-3.704606183325975,39.73206326083926,-3.5622379852139474,-0.14236819811202772,38.99807341437402,-0.2660101535347553,193.50333076974374
23.753138933276034,-12.020568270038666,0.024535337347532882,-0.45388002853369414,55.79047666557159,23.777674270623567,-11.47444829857236,23.753138933276034,0.024535337347532882,-12.020568270038666,-0.45388002853369414,111.58095333114318
33.008433345694016,1.68616826961685,-0.01068145259129516,-0.483090338097229,48.13161643450822,32.99775189310272,2.203077931519621,33.008433345694016,-0.01068145259129516,1.68616826961685,-0.483090338097229,96.26323286901643
47.399480006878875,8.30202984112858,-0.018029699491976803,-0.492262933404308,85.97820253058434,47.3814503073869,8.80976690772427,47.399480006878875,-0.018029699491976803,8.30202984112858,-0.492262933404308,171.95640506116868
45.795711565683405,44.38995159629063,-0.2374057994195734,-0.013762116565198546,46.11631078868995,45.55830576626383,45.37618947972543,45.795711565683405,-0.2374057994195734,44.38995159629063,-0.013762116565198546,92.2326215773799
-14.771420074988292,40.70133352137242,-0.017008386561619016,0.08312814192509455,37.30386700409335,-14.78842846154991,41.78446166329751,-14.771420074988292,-0.017008386561619016,40.70133352137242,0.08312814192509455,74.6077340081867
-20.986446313239938,42.33712910425052,-0.22847880233579937,-0.31078860155587107,59.41200570450278,-21.21492511557574,43.02634050269465,-20.986446313239938,-0.22847880233579937,42.33712910425052,-0.31078860155587107,118.82401140900556
24.005228792176595,-28.591542434147687,0.004590057084484345,-0.3994567299848498,80.13187625579184,24.00981884926108,-27.990999164132536,24.005228792176595,0.004590057084484345,-28.591542434147687,-0.3994567299848498,160.26375251158368
-13.449672246116386,14.634130311227693,0.018408449224864176,-0.4828598684796284,37.45116284116272,-13.431263796891521,15.151270442748064,-13.449672246116386,0.018408449224864176,14.634130311227693,-0.4828598684796284,74.90232568232544
36.30930220330356,-9.986409424606613,-0.1402998628100638,-0.06768043072354052,13.860713109724088,36.1690023404935,-9.054089855330153,36.30930220330356,-0.1402998628100638,-9.986409424606613,-0.06768043072354052,27.721426219448176
-16.947562656674556,38.47212656671084,-0.139525589757848,-0.14116669545613497,25.98293302508471,-17.087088246432405,39.330959871254706,-16.947562656674556,-0.139525589757848,38.47212656671084,-0.14116669545613497,51.96586605016942
17.81029107941086,-48.45360264996166,-0.37017311698643085,-0.10672253288362615,21.847950841294896,17.440117962424427,-47.56032518284528,17.81029107941086,-0.37017311698643085,-48.45360264996166,-0.10672253288362615,43.69590168258979
25.05029739995851,-44.19847025411767,0.001355903593949992,-0.2594885332963485,44.54771485075385,25.05165330355246,-43.45795878741402,25.05029739995851,0.001355903593949992,-44.19847025411767,-0.2594885332963485,89.0954297015077
48.41152866821487,13.424047073752732,-0.024035660577687246,-0.0827136217348553,66.44774312960516,48.38749300763718,14.341333452017876,48.41152866821487,-0.024035660577687246,13.424047073752732,-0.0827136217348553,132.89548625921032
30.448858245196817,0.724895588437434,-0.48722221104877755,-0.12562444027078012,35.789943372050345,29.96163603414804,1.599271148166654,30.448858245196817,-0.48722221104877755,0.724895588437434,-0.12562444027078012,71.57988674410069
31.26592562801494,31.8291143619023,-0.012148224243370809,-0.01481825592481767,75.15568267057554,31.25377740377157,32.814296105977476,31.26592562801494,-0.012148224243370809,31.8291143619023,-0.01481825592481767,150.3113653411511
-20.323829230469403,-0.3751055990906167,-0.19809048846058386,-0.3692139063483244,49.2441574423442,-20.521919718929986,0.2556804945610589,-20.323829230469403,-0.19809048846058386,-0.3751055990906167,-0.3692139063483244,98.4883148846884
-9.59442117726126,8.257220350025797,-0.2040119936868009,-0.0036880995648270187,93.46905773466638,-9.798433170948062,9.25353225046097,-9.59442117726126,-0.2040119936868009,8.257220350025797,-0.0036880995648270187,186.93811546933276
-26.502771396709402,-35.94461476120799,-0.08916074402393664,-0.012983047638199685,11.044385804955548,-26.591932140733338,-34.95759780884619,-26.502771396709402,-0.08916074402393664,-35.94461476120799,-0.012983047638199685,22.088771609911095
-38.78814756701689,23.102346496225152,-0.49692612806765946,-0.21246437817784564,14.203918553136374,-39.28507369508455,23.889882118047307,-38.78814756701689,-0.49692612806765946,23.102346496225152,-0.21246437817784564,28.407837106272748
35.173087836898304,17.410186719054636,-0.05526431808423432,-0.3078460457136977,52.70042099450723,35.11782351881407,18.102340673340937,35.173087836898304,-0.05526431808423432,17.410186719054636,-0.3078460457136977,105.40084198901447
-36.8440024757289,-34.000304443553375,-0.3449774335069715,-0.42007801666289046,3.6716100454808,-37.18897990923587,-33.42038246021627,-36.8440024757289,-0.3449774335069715,-34.000304443553375,-0.42007801666289046,7.3432200909616
18.79400186762568,49.12250341431519,-0.275816052244946,0.059805149927562584,63.45299489626856,18.518185815380736,50.18230856424275,18.79400186762568,-0.275816052244946,49.12250341431519,0.059805149927562584,126.90598979253711
46.51903530354092,-46.58372399261275,-0.13939727380460037,-0.07110797622442694,48.37100941346274,46.37963802973632,-45.65483196883717,46.51903530354092,-0.13939727380460037,-46.58372399261275,-0.07110797622442694,96.74201882692547
-43.12980790404449,28.171526929834698,-0.24844257186730806,-0.38852249090127733,10.065579002872937,-43.3782504759118,28.78300443893342,-43.12980790404449,-0.24844257186730806,28.171526929834698,-0.38852249090127733,20.131158005745874
25.693622084486663,-3.417552315232477,0.009790537961534618,-0.29908157572545907,97.76693881689496,25.703412622448198,-2.716633890957936,25.693622084486663,0.009790537961534618,-3.417552315232477,-0.29908157572545907,195.53387763378993
-13.022067726925123,6.3668171983129795,0.06855260576023348,-0.13361002731465405,8.455240037645485,-12.95351512116489,7.233207170998326,-13.022067726925123,0.06855260576023348,6.3668171983129795,-0.13361002731465405,16.91048007529097
48.101023076134325,-2.97751779828792,-0.2249441693749784,-0.016486875275267265,58.1725356144175,47.876078906759346,-1.9940046735631873,48.101023076134325,-0.2249441693749784,-2.97751779828792,-0.016486875275267265,116.345071228835
-22.323622639761265,-49.39340478265264,0.05123218615817826,0.002578052877318049,87.07856635489729,-22.272390453603087,-48.39082672977532,-22.323622639761265,0.05123218615817826,-49.39340478265264,0.002578052877318049,174.15713270979458
-27.8730306977651,16.643115932879056,-0.46827857570881065,-0.2607575748570091,47.50924432195269,-28.34130927347391,17.382358358022046,-27.8730306977651,-0.46827857570881065,16.643115932879056,-0.2607575748570091,95.01848864390539
-31.65982323043086,41.46528007450473,-0.4740026450987645,-0.056880814936965785,22.066616538826334,-32.133825875529624,42.408399259567766,-31.65982323043086,-0.4740026450987645,41.46528007450473,-0.056880814936965785,44.13323307765267
-42.829109578344614,-33.553925162214924,-0.16912951796635262,-0.37081372854381633,57.635029009061014,-42.99823909631097,-32.92473889075874,-42.829109578344614,-0.16912951796635262,-33.553925162214924,-0.37081372854381633,115.27005801812203
-0.946242981302845,-9.856759571452457,-0.28843597700388013,-0.37792095343124327,16.513835477525475,-1.2346789583067252,-9.2346805248837,-0.946242981302845,-0.28843597700388013,-9.856759571452457,-0.37792095343124327,33.02767095505095
-46.761997360298956,-38.99963025934865,-0.45594197854795826,0.06669978271783461,46.7938159830947,-47.21793933884691,-37.932930476630816,-46.761997360298956,-0.45594197854795826,-38.99963025934865,0.06669978271783461,93.5876319661894
12.850402116080637,36.74313910394194,-0.28759474806165974,-0.1372536117010174,4.761640307830128,12.562807368018978,37.60588549224092,12.850402116080637,-0.28759474806165974,36.74313910394194,-0.1372536117010174,9.523280615660257
34.402791306603746,-33.73640244194867,-0.057991636588686835,-0.44473219561882266,11.37808682456064,34.34479967001506,-33.181134637567496,34.402791306603746,-0.057991636588686835,-33.73640244194867,-0.44473219561882266,22.75617364912128
27.72416240458952,-36.90981890425847,-0.23609122068808502,0.06423234129147448,96.42169957598567,27.488071183901436,-35.845586562967,27.72416240458952,-0.23609122068808502,-36.90981890425847,0.06423234129147448,192.84339915197134
10.660643283677288,31.12390174676146,-0.18007253905955473,0.02243727755121183,40.16677870224334,10.480570744617733,32.146339024312674,10.660643283677288,-0.18007253905955473,31.12390174676146,0.02243727755121183,80.33355740448668
28.717969729427097,-10.869942430493552,-0.04283448286088509,-0.08850891826285356,34.21318636883638,28.67513524656621,-9.958451348756405,28.717969729427097,-0.04283448286088509,-10.869942430493552,-0.08850891826285356,68.42637273767276
-38.48114195010193,-32.25006523200076,-0.08568169860822467,-0.30650097404922083,2.298259655127266,-38.566823648710155,-31.55656620604998,-38.48114195010193,-0.08568169860822467,-32.25006523200076,-0.30650097404922083,4.596519310254532
-0.6076673161581212,-13.790608190515954,0.04501826140582643,0.027755043951420255,2.8098274985217997,-0.5626490547522948,-12.762853146564535,-0.6076673161581212,0.04501826140582643,-13.790608190515954,0.027755043951420255,5.619654997043599
40.632591382826035,36.25761423731389,-0.10960600031177331,0.0688763648469507,24.26495456266402,40.522985382514264,37.32649060216084,40.632591382826035,-0.10960600031177331,36.25761423731389,0.0688763648469507,48.52990912532804
15.067328351490673,6.730073761493941,-0.1754505979575781,-0.3094891627253441,52.55762009005006,14.891877753533095,7.420584598768596,15.067328351490673,-0.1754505979575781,6.730073761493941,-0.3094891627253441,105.11524018010012
-37.27416774306478,-27.328075526218008,-0.24443972713854561,-0.07820120826301274,16.095701681367657,-37.51860747020333,-26.406276734481022,-37.27416774306478,-0.24443972713854561,-27.328075526218008,-0.07820120826301274,32.191403362735315
21.945509646631606,-22.98811776470283,-0.10743717609139913,-0.33828029772023177,96.30499978757237,21.838072470540208,-22.326398062423063,21.945509646631606,-0.10743717609139913,-22.98811776470283,-0.33828029772023177,192.60999957514474
38.23254701163302,-7.4444034069619605,-0.14968535286229878,-0.04524804917514458,23.167635542225373,38.08286165877072,-6.489651456137105,38.23254701163302,-0.14968535286229878,-7.4444034069619605,-0.04524804917514458,46.335271084450746
44.59923211913714,-29.755272692825475,-0.03370628413290738,-0.10558334794926266,5.343246426813597,44.56552583500424,-28.86085604077474,44.59923211913714,-0.03370628413290738,-29.755272692825475,-0.10558334794926266,10.686492853627193
-28.522840327170528,-33.07190120515958,-0.19792329976192535,0.0521368562089749,42.27600517291453,-28.720763626932452,-32.0197643489506,-28.522840327170528,-0.19792329976192535,-33.07190120515958,0.0521368562089749,84.55201034582906
-24.69818088471728,-26.43660200201503,-0.30267991667666194,-0.12464317095419314,22.62090329614076,-25.000860801393944,-25.561245172969222,-24.69818088471728,-0.30267991667666194,-26.43660200201503,-0.12464317095419314,45.24180659228152
25.507374037028356,-45.05399506407973,-0.3452036008043389,-0.010620457273772421,62.16643047842173,25.162170436224017,-44.0646155213535,25.507374037028356,-0.3452036008043389,-45.05399506407973,-0.010620457273772421,124.33286095684346
9.260129774095795,-18.70752359467821,-0.4087571674067325,-0.08254346724853129,46.95069048135739,8.851372606689061,-17.79006706192674,9.260129774095795,-0.4087571674067325,-18.70752359467821,-0.08254346724853129,93.90138096271478
-18.265094912520986,-29.644208426606568,0.06432276650379987,-0.2206496838386347,29.89004858539317,-18.200772146017187,-28.8648581104452,-18.265094912520986,0.06432276650379987,-29.644208426606568,-0.2206496838386347,59.78009717078634
20.091923419773664,-33.16279285718823,-0.4784944266937251,0.03967522275829849,22.552336342371902,19.61342899307994,-32.12311763442993,20.091923419773664,-0.4784944266937251,-33.16279285718823,0.03967522275829849,45.104672684743804
20.042184310284853,-3.7878102075818347,-0.23718359739015893,-0.2550252316926475,80.24764044204713,19.805000712894692,-3.042835439274482,20.042184310284853,-0.23718359739015893,-3.7878102075818347,-0.2550252316926475,160.49528088409426
35.96315432745175,17.573871983586415,0.05766267366021971,0.06570688622714971,83.38872932356293,36.020817001111965,18.639578869813565,35.96315432745175,0.05766267366021971,17.573871983586415,0.06570688622714971,166.77745864712585
37.73434073661096,-28.390893391813687,0.07062270326307196,-0.07269965783236815,20.75948715267426,37.80496343987403,-27.463593049646054,37.73434073661096,0.07062270326307196,-28.390893391813687,-0.07269965783236815,41.51897430534852
33.82300742325356,-0.24239462238308107,-0.24401221713637905,-0.19228393100272229,50.83787863232223,33.57899520611718,0.5653214466141967,33.82300742325356,-0.24401221713637905,-0.24239462238308107,-0.19228393100272229,101.67575726464446
45.309187060618754,-41.820442509812,-0.29018830915332533,0.06884684761662208,18.842132596561136,45.01899875146543,-40.75159566219538,45.309187060618754,-0.29018830915332533,-41.820442509812,0.06884684761662208,37.68426519312227
14.129973388316841,39.166922649867146,-0.2771220306569855,-0.46329166487156404,67.83052950223987,13.852851357659857,39.703630984995584,14.129973388316841,-0.2771220306569855,39.166922649867146,-0.46329166487156404,135.66105900447974
-9.139931002615029,42.93383588591631,-0.1349033362510081,0.00038822181489817087,5.196953727517284,-9.274834338866038,43.93422410773121,-9.139931002615029,-0.1349033362510081,42.93383588591631,0.00038822181489817087,10.393907455034569
30.283337750918378,-4.133509955507755,-0.3648326090152787,-0.2132343407004666,17.962714754575803,29.9185051419031,-3.3467442962082217,30.283337750918378,-0.3648326090152787,-4.133509955507755,-0.2132343407004666,35.925429509151606
4.010370643429418,47.849930772509566,-0.44524364244232106,-0.34987945355935957,7.733318266781664,3.565127000987097,48.500051318950206,4.010370643429418,-0.44524364244232106,47.849930772509566,-0.34987945355935957,15.466636533563328
18.553670115888025,-25.831856132047015,-0.45234150452425137,-0.041040324900008585,26.068485376517547,18.101328611363773,-24.872896456947025,18.553670115888025,-0.45234150452425137,-25.831856132047015,-0.041040324900008585,52.136970753035094
4.92320520015479,-22.533097319186624,0.08444449362655171,-0.11541173438284796,66.43564927991869,5.0076496937813415,-21.648509053569473,4.92320520015479,0.08444449362655171,-22.533097319186624,-0.11541173438284796,132.87129855983738
28.849566892331637,-34.21117911139909,-0.28891545348399617,-0.047674161869362075,97.77224212064758,28.560651438847643,-33.25885327326845,28.849566892331637,-0.28891545348399617,-34.21117911139909,-0.047674161869362075,195.54448424129515
49.58686640789196,0.4268012325237862,0.09103211134726907,-0.4883624412910477,31.704807878941953,49.67789851923923,0.9384387912327385,49.58686640789196,0.09103211134726907,0.4268012325237862,-0.4883624412910477,63.409615757883905
-36.84759696966429,-49.55042914655263,-0.18447861617715883,-0.38654922469811326,35.76083899031084,-37.03207558584145,-48.936978371250746,-36.84759696966429,-0.18447861617715883,-49.55042914655263,-0.38654922469811326,71.52167798062167
-49.39414348736902,48.54281449664202,0.03371594610943107,-0.4412102970088937,83.63797118789125,-49.36042754125959,49.10160419963313,-49.39414348736902,0.03371594610943107,48.54281449664202,-0.4412102970088937,167.2759423757825
14.610414783742826,-49.82796526333253,-0.2486940796103822,0.05920703431656027,9.985022613218264,14.361720704132443,-48.76875822901597,14.610414783742826,-0.2486940796103822,-49.82796526333253,0.05920703431656027,19.97004522643653
8.622996339710532,27.66078457788295,-0.12074102603519876,-0.1360430965036712,80.3182793357268,8.502255313675333,28.52474148137928,8.622996339710532,-0.12074102603519876,27.66078457788295,-0.1360430965036712,160.6365586714536
31.78331167226385,44.29639504346356,-0.44974782162620175,-0.4436156813735118,35.7858946778027,31.33356385063765,44.85277936209005,31.78331167226385,-0.44974782162620175,44.29639504346356,-0.4436156813735118,71.5717893556054
23.24948031461159,-19.758548794999452,-0.037641903753437456,-0.48070948270389485,87.47313827966,23.21183841085815,-19.239258277703346,23.24948031461159,-0.037641903753437456,-19.758548794999452,-0.48070948270389485,174.94627655932
-44.465448939382824,-8.188211757232779,-0.3437325141488796,-0.31835817601647265,11.970212197841857,-44.80918145353171,-7.506569933249251,-44.465448939382824,-0.3437325141488796,-8.188211757232779,-0.31835817601647265,23.940424395683713
10.109062849334158,-4.368956813284285,0.029953883040920726,-0.3875594668623148,27.03563851553856,10.13901673237508,-3.7565162801465997,10.109062849334158,0.029953883040920726,-4.368956813284285,-0.3875594668623148,54.07127703107712
7.10566161193146,-0.35064363266891263,0.04208237804172521,-0.3694914974757595,67.08855331877234,7.1477439899731845,0.2798648698553279,7.10566161193146,0.04208237804172521,-0.35064363266891263,-0.3694914974757595,134.17710663754468
1.6091856930031128,29.86957921849188,-0.40889718356351895,-0.26762888208449526,85.08517461301508,1.2002885094395939,30.601950336407384,1.6091856930031128,-0.40889718356351895,29.86957921849188,-0.26762888208449526,170.17034922603017
23.19644101550439,-5.122636102251207,0.07887126185516069,-0.4213190590786086,45.0795720583621,23.27531227735955,-4.543955161329815,23.19644101550439,0.07887126185516069,-5.122636102251207,-0.4213190590786086,90.1591441167242
0.18666091722321454,-48.470862621056796,-0.33779699610560526,-0.4107345525879109,47.84812504567854,-0.15113607888239072,-47.88159717364471,0.18666091722321454,-0.33779699610560526,-48.470862621056796,-0.4107345525879109,95.69625009135709
17.352481996471724,-35.04134644188448,-0.3265615253221096,-0.14996384694363146,34.29717001550689,17.025920471149615,-34.19131028882811,17.352481996471724,-0.3265615253221096,-35.04134644188448,-0.14996384694363146,68.59434003101379
-45.11991923931991,-20.782848480691317,0.06316713239454552,-0.02123529618412423,15.407629266775992,-45.056752106925366,-19.80408377687544,-45.11991923931991,0.06316713239454552,-20.782848480691317,-0.02123529618412423,30.815258533551983
